おぅ！行ったよ。すっごい店だったよ。ありとあらゆる動物がいたぜ。	That's right. I went, and it was incredible. They have every kind of animal you can imagine.	[sound:0005860.mp3]	Lower_Intermediate_Lesson_S3_#11_-_Exotic_Pets!_3_-_So,_What’s_It_Going_to_Be?_Have_You_Decided? dialogue
えっ本当？たとえば、どんな動物がいたのよ。	Really? Like what?	[sound:0005861.mp3]	Lower_Intermediate_Lesson_S3_#11_-_Exotic_Pets!_3_-_So,_What’s_It_Going_to_Be?_Have_You_Decided? dialogue
野生の七面鳥、アシカ、サメ、それから、タコ、サル、トカゲ、熊、あと、河童もいたよ。	They had wild turkeys, sea lions, sharks, and also octopuses, monkeys, lizards, bears, and they even had kappas. So I took a look at everything, and though it took a while I decided to get the octopus.	[sound:0005862.mp3]	Lower_Intermediate_Lesson_S3_#11_-_Exotic_Pets!_3_-_So,_What’s_It_Going_to_Be?_Have_You_Decided? dialogue
目移りして、なかなか決められなかったけど、結局、タコを飼うことにしたよ。	An octopus?! Where are you keeping it?	[sound:0005863.mp3]	Lower_Intermediate_Lesson_S3_#11_-_Exotic_Pets!_3_-_So,_What’s_It_Going_to_Be?_Have_You_Decided? dialogue
えっ、タコ？どこで飼ってるの？！	Well, I was keeping it in the bathtub...	[sound:0005864.mp3]	Lower_Intermediate_Lesson_S3_#11_-_Exotic_Pets!_3_-_So,_What’s_It_Going_to_Be?_Have_You_Decided? dialogue
バスタブで飼ってたんだけどね。。。	Ah, well it's not impossible, but how do you take a bath?!	[sound:0005865.mp3]	Lower_Intermediate_Lesson_S3_#11_-_Exotic_Pets!_3_-_So,_What’s_It_Going_to_Be?_Have_You_Decided? dialogue
あー、無理とは言わないけど。。。でも、お風呂は、どうしてるの？！	Well, that's the thing. I decided to take a bath with it... but, I took too long. And before I knew it, Tako-kun... he stopped moving. So basically, I boiled him. The octopus. In the bathtub.	[sound:0005866.mp3]	Lower_Intermediate_Lesson_S3_#11_-_Exotic_Pets!_3_-_So,_What’s_It_Going_to_Be?_Have_You_Decided? dialogue
いやぁ、一緒にお風呂に入ろう…と思ってさ、でも、長湯し過ぎちゃったんだ。	What?! So what did you do?	[sound:0005867.mp3]	Lower_Intermediate_Lesson_S3_#11_-_Exotic_Pets!_3_-_So,_What’s_It_Going_to_Be?_Have_You_Decided? dialogue
気づいたときには、タコ君。。。動かなくなっていたんだ。  	Well, I'm from Osaka, so do you know the first thing that comes to mind when I hear the word “octopus?” Takoyaki. So, here you go (hands a plate to Mana), takoyaki courtesy of Tako-kun. Bon apetit!	[sound:0005868.mp3]	Lower_Intermediate_Lesson_S3_#11_-_Exotic_Pets!_3_-_So,_What’s_It_Going_to_Be?_Have_You_Decided? dialogue
(light) cotton kimono for summer	浴衣	[sound:10318.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! vocabulary
to do karaoke alone 	ひとカラ	[sound:12560.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! vocabulary
gal, girl	ギャル	[sound:12561.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! vocabulary
to change places with	交代する	[sound:12562.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! vocabulary
to be poor at	へたくそ（な）	[sound:12563.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! vocabulary
to finish, to be completed	済む	[sound:3206.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! vocabulary
ねぇ、来週って江戸城公園の花火大会じゃない？	Hey, the Edo Castle Park fireworks show is next week, isn't it? I love fireworks! Why don't we all go dressed up in yukatas?	[sound:0005869.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! dialogue
アヤ、花火大好きなの。みんなで、浴衣を着て行かない？	Sounds good. What day is it?	[sound:0005870.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! dialogue
いいねぇ。で、何曜日？	Saturday. It starts at 7 p.m. Boys are in charge of saving a space. I'll make bento.	[sound:0005871.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! dialogue
土曜日。7時から。場所は男子がとってね。	Saturday...? Saturday's not good for me...	[sound:0005872.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! dialogue
アヤ、お弁当つくっていくから。	Masa-san, by any chance, are you going on a date with one of those Shibuya girls?	[sound:0005873.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! dialogue
土曜日かぁ・・・。土曜日はちょっとなぁ・・・。	No. Actually, I'm going to do karaoke by myself.	[sound:0005874.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! dialogue
マサさん、もしかして、渋谷のギャルとデートですかぁ？	I love doing karaoke by myself, too! You don't have to take turns with other people, and it's really fun, isn't it?	[sound:0005875.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! dialogue
違うよ。ひとカラしに行くんだよ。	I love it, too.	[sound:0005876.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! dialogue
あたしもひとカラ大好きですよ！他の人と交代しないですむし、ほんと楽しいですよねぇ。	Hitokara? Huh??? You sing karaoke all by yourself? I can't believe it.	[sound:0005877.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! dialogue
オレも大好きですよ。	It's pretty fun. It's cheap, too, if you don't order drinks. You sing what you want, and you don't have to listen to other people's horrible singing.	[sound:0005878.mp3]	Lower_Intermediate_Lesson_S3_#12_-_Box_Karaoke_for_One_Part_1_-_You_Don’t_Have_to_Read_this,_but_you_Should! dialogue
in front of the station	駅前	[sound:12567.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! vocabulary
a regular customer	常連	[sound:12568.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! vocabulary
to be saved (e.g., money)	貯まる	[sound:9312.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! vocabulary
It's a deal, conclusion	決まり	[sound:2076.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! vocabulary
to be wrong, to be mistaken	間違っている	[sound:12572.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! vocabulary
オレも、先週末、駅前のビックエコーで、5時間ヒトカラしてましたよ。	I went to the Big Echo, in front of the station, by myself last weekend and did hitokara (karaoke by oneself) for five hours.	[sound:0005879.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! dialogue
まじで？俺も、昨日あそこで、5時間ヒトカラしてた。	Are you serious? I went there yesterday and sang by myself for five hours.	[sound:0005880.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! dialogue
え、私もあそこの常連ですよ。	Yeah? I'm a regular there. I went three times last week, and racked up three sheets of point cards.	[sound:0005881.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! dialogue
週に3回くらい行ってたら、ポイントカードが3枚くらい貯まっちゃいましたよ。	If you guys are all doing it, I want to try it once, too!	[sound:0005882.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! dialogue
みんなしてるんだったら、アヤも一回やってみたいなぁ！	Why not? Give it a shot.	[sound:0005883.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! dialogue
いいじゃん、がんばって。	Bu---t, I don't want to. I have a good idea...let's all go to karaoke by ourselves wearing yukatas!	[sound:0005884.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! dialogue
えー。一人じゃ、いやだよ。そうだ、いい考えがある。。。　みんなで、浴衣着てひとカラしよう！	Let's all go? How can we sing by ourselves if we all go?	[sound:0005885.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! dialogue
みんなで？それはひとカラじゃないですよ。	It is “by ourselves” if we all go into separate rooms at the karaoke place.	[sound:0005886.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! dialogue
カラオケ屋さんに入ってから、別々の部屋で歌ったら、ひとカラじゃないの？	Well, yeah, I guess you can call that hitokara.	[sound:0005887.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! dialogue
まぁ、それも、ひとカラですね。	Then it's decided! Next Saturday we're all going to do hitokara together!	[sound:0005888.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! dialogue
じゃ、決まり！来週の土曜日は、みんなでひとカラしよっ！	We're all going to do Hitokara together. There's something wrong with that...	[sound:0005889.mp3]	Lower_Intermediate_Lesson_S3_#13_-_Box_Karaoke_for_One_Part_2_-_Try_This,_and_See_What_Happens_Next! dialogue
as a matter of fact, the truth is	実は	[sound:1959.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? vocabulary
tone-deaf	音痴	[sound:3492.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? vocabulary
regret	後悔	[sound:11940.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? vocabulary
to be ashamed	恥ずかしい	[sound:8835.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? vocabulary
いらっしゃいませ。何名様ですか。	Welcome! How many are in your party?	[sound:0005890.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? dialogue
4名です。あ、でも、4部屋お願いします。	Party of four. Um, but, we want four rooms, please.	[sound:0005891.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? dialogue
ねぇ。本当にカラオケするの？アヤ帰ってもいい？実は音痴なの。	Hey, are we really doing karaoke? Can I go home? I'm actually tone deaf.	[sound:0005892.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? dialogue
帰ってもかまわないけど、絶対、後悔するよ。	You can go home, but you'll definitely regret it.	[sound:0005893.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? dialogue
大丈夫、大丈夫。自分しかいないんだから、音痴でも恥ずかしくないですよ。	It's ok, it's ok. You're by yourself, so even if you're tone deaf, you don't need to be embarrassed.	[sound:0005894.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? dialogue
もしもし。	Hello?	[sound:0005895.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? dialogue
アヤさん、ひとカラはどうですか。楽しいですか。	Aya, how is it? Is it fun?	[sound:0005896.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? dialogue
うん、すごく楽しい！なんで今までヒトカラしなかったんだろう。	Yeah, it's so much fun! Why didn't I do this sooner?	[sound:0005897.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? dialogue
もしもし？秀美ちゃん？匠とアヤに連絡できないんだ。なんか聞いてない?	Hello? Hidemi? I can't reach Takumi or Aya. Have you heard anything?	[sound:0005898.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? dialogue
聞いてないですぅ。	I haven't heard anything.	[sound:0005899.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? dialogue
そうかぁ。オレ、そろそろ帰ってもかまわないかな？	I see. Do you mind if I wrap it up soon?	[sound:0005900.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? dialogue
あ、じゃ、私も帰ります！	Oh, OK, I'm ready to go, too.	[sound:0005901.mp3]	Lower_Intermediate_Lesson_S3_#14_-_Box_Karaoke_for_One_Part_3_-_Do_You_Mind? dialogue
next to, next door	隣	[sound:536.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? vocabulary
patner, competitor, opponent	相手	[sound:12644.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? vocabulary
life	人生	[sound:12645.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? vocabulary
single, unmarried	独身	[sound:2420.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? vocabulary
adolescent, be old enough to~	年頃	[sound:12643.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? vocabulary
running away from home	家出	[sound:8854.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? vocabulary
to hold in one's mouth	くわえる	[sound:12642.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? vocabulary
mouse	ねずみ	[sound:12641.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? vocabulary
for a long time, throughout	ずっと	[sound:4768.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? vocabulary
roof	屋根	[sound:8072.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? vocabulary
noisy, loud, fussy,  annoying, troublesome,	うるさい	[sound:9859.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? vocabulary
隣のミケちゃんどうしたの。昨日から屋根の上にずっと座ったままよ。	What's wrong with our neighbor Mike? He's been sitting up on the roof since yesterday.	[sound:0005902.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? dialogue
ミケちゃんの子供が一人、家を出たまま帰ってこないんだって。	One of Mike's kids ran away from home and hasn't returned since.	[sound:0005903.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? dialogue
あらあら、いつまでも子供のままだと思っていたけど、ボーイフレンドとデート？	Tsk, tsk, I was wondering when she'd grow up, but on a date with a boy already?	[sound:0005904.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? dialogue
ねずみをくわえたまま歩いているのをご主人さんが見て、すごく怒ったんだって。	Her master got angry at her for walking around with a mouse in her mouth.	[sound:0005905.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? dialogue
ああ、それで、家出。	Oh, so that's why she ran away.	[sound:0005906.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? dialogue
難しい年頃だからね。ご主人さんに腹を立てて、家を出て、そのままだって。	She's at a tough age. She angered her master, ran away, and that's how it's been this whole time.	[sound:0005907.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? dialogue
親は大変よね。私、独身のままで本当によかったわ。	Parents have it rough, huh? Thank goodness I'm single.	[sound:0005908.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? dialogue
ま、姉さんの場合、相手がいないからね。	Well, in your case, you don't have anybody. But you can't stay young forever. Why don't you think about your future, just a little?	[sound:0005909.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? dialogue
でも、いつまでも若いままじゃないんだからさ、すこし、考えたら、自分の人生。	Be quiet!	[sound:0005910.mp3]	Lower_Intermediate_Lesson_S3_#15_-_Are_you_Overreacting? dialogue
communication, contact	連絡	[sound:3753.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! vocabulary
farewell party	送別会	[sound:12646.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! vocabulary
co-worker, colleague	同僚	[sound:4985.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! vocabulary
night club, club	クラブ	[sound:12647.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! vocabulary
to notice, to realize	気づく	[sound:3615.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! vocabulary
cell phone (abbr.)	携帯	[sound:682.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! vocabulary
to become angry; V1	怒る	[sound:2866.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! vocabulary
to part, to divorce, to break up	別れる	[sound:5838.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! vocabulary
to trust	信用する	[sound:12648.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! vocabulary
（カチャッ）	Hey!	[sound:0005911.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! dialogue
（ミシッミシッ）	Y- yeah?	[sound:0005912.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! dialogue
（電気がつく）	I haven't heard a word from you all night. Where were you?	[sound:0005913.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! dialogue
ちょっと。	There was a going away party at work. I went with my coworkers to karaoke, then to a club.	[sound:0005914.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! dialogue
は、はい。	Do you know what time it is?	[sound:0005915.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! dialogue
連絡もせずに、今までどこに行ってたの。	Umm…4…in the morning?	[sound:0005916.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! dialogue
会社の送別会があったんだ。同僚とカラオケに行って、そのあと、クラブに行って。	So you were just out there having a blast without checking your phone calls or emails?	[sound:0005917.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! dialogue
今、何時か知ってる？	My phone wasn't in my pocket; it was in my bag…Kumi, don't get mad, listen to me.	[sound:0005918.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! dialogue
さぁ…。４時くらい･･･ですか・・・ね？	Your coworker, Mr. Yamada, said that he left you at 12.	[sound:0005919.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! dialogue
ほう。電話にもメールにも気づかずに、遊んでいたんだ？	Yeah, he didn't come to the club…why are you making that face? You don't believe me?!	[sound:0005920.mp3]	Lower_Intermediate_Lesson_S3_#16_-_Try_Talking_your_Way_out_of_This_One! dialogue
by no means, you don't say	まさか	[sound:12738.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese vocabulary
to hit, to punch	殴る	[sound:10379.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese vocabulary
mosquito	蚊	[sound:12739.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese vocabulary
to pierce, to stab, to prick	刺す	[sound:10553.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese vocabulary
angry, fuming	かんかん	[sound:12740.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese vocabulary
to remove, to expel, to drive out	追い出す	[sound:12741.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese vocabulary
to be huffed, to become upset	怒る	[sound:3095.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese vocabulary
よう、おはよう。けんちゃん。昨夜、彼女に怒られたか？	Yo, good morning, Ken. So your girlfriend chewed you out last night?	[sound:0005921.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese dialogue
ああ、最悪だよ。悪かったなぁ、山田。クミ、昨日の夜遅く電話しただろう？ごめんな。	Yeah, it was horrible. Sorry about that, Yamada. She called you late last night, right? Sorry.	[sound:0005922.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese dialogue
いいんだよ・・・。え、け、けんちゃん、どうした？その顔？まさか、彼女に殴られたのか？	It's all right. What happened to your face, Ken? Jesus, did your girlfriend sock you?	[sound:0005923.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese dialogue
まさか。蚊に刺されたんだよ。	No, I was bitten by mosquitoes.	[sound:0005924.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese dialogue
蚊？	Mosquitoes?	[sound:0005925.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese dialogue
クミ、昨夜、カンカンでさ。俺、部屋から追い出されて、ベランダで寝たんだ。家、ワンルームだからさ。	Well, Kumi was fuming last night, so she kicked me out of my room. I had to sleep on the veranda, since the apartment is only one room.	[sound:0005926.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese dialogue
ひぇ～。	Whaaaat…?	[sound:0005927.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese dialogue
で、朝起きたら、こんな顔になっていた。で、何時くらいに電話があった？	So when I woke up, my face looked like this. So what time did she call?	[sound:0005928.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese dialogue
ああ。２時くらいだったかな。（あくび）	Oh, around 2 (yawns).	[sound:0005929.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese dialogue
ええ？２時？あいつ、そんな時間に電話したのか？	What? 2 o'clock? She called at that hour?!	[sound:0005930.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese dialogue
ああ、（あくび）5分おきに電話がきたよ。「連絡つかないんですぅ・・・。」って。	Yeah (yawns), she called every five minutes, saying I can't get in touch with him. You need to treat her better (yawns).	[sound:0005931.mp3]	Lower_Intermediate_Lesson_S3_#17_-_Passive_Voice_Part_1_-_Learn_to_Speak_Polite_Japanese dialogue
figure, appearance, look	格好	[sound:9460.mp3]	Lower_Intermediate_Lesson_S3_#18_-_Passive_Voice_Part_2_-_Learn_to_Speak_Japanese,_Naturally vocabulary
outing, going out	お出掛け	[sound:12681.mp3]	Lower_Intermediate_Lesson_S3_#18_-_Passive_Voice_Part_2_-_Learn_to_Speak_Japanese,_Naturally vocabulary
to go out with, to get along with	付き合う	[sound:11178.mp3]	Lower_Intermediate_Lesson_S3_#18_-_Passive_Voice_Part_2_-_Learn_to_Speak_Japanese,_Naturally vocabulary
client, business partner	取引先	[sound:9200.mp3]	Lower_Intermediate_Lesson_S3_#18_-_Passive_Voice_Part_2_-_Learn_to_Speak_Japanese,_Naturally vocabulary
ex-boyfriend	元彼	[sound:12682.mp3]	Lower_Intermediate_Lesson_S3_#18_-_Passive_Voice_Part_2_-_Learn_to_Speak_Japanese,_Naturally vocabulary
to dump someone, to shake something, to wave (hand) ; V1	振る	[sound:12683.mp3]	Lower_Intermediate_Lesson_S3_#18_-_Passive_Voice_Part_2_-_Learn_to_Speak_Japanese,_Naturally vocabulary
popular among people	モテモテ	[sound:3716.mp3]	Lower_Intermediate_Lesson_S3_#18_-_Passive_Voice_Part_2_-_Learn_to_Speak_Japanese,_Naturally vocabulary
ねぇ、梨花、今日、何かあるの？すごくかわいい格好してる。	Hey, Rika. You have something going on today? You look really cute.	[sound:0005932.mp3]	Lower_Intermediate_Lesson_S3_#18_-_Passive_Voice_Part_2_-_Learn_to_Speak_Japanese,_Naturally dialogue
・・・実は、今日、ケンジ君とお出掛けなの。	Actually...I'm going out with Kenji today.	[sound:0005933.mp3]	Lower_Intermediate_Lesson_S3_#18_-_Passive_Voice_Part_2_-_Learn_to_Speak_Japanese,_Naturally dialogue
梨花、とうとう、ケンジ君をデートに誘ったの？	Rika, you finally asked Kenji out on a date?	[sound:0005934.mp3]	Lower_Intermediate_Lesson_S3_#18_-_Passive_Voice_Part_2_-_Learn_to_Speak_Japanese,_Naturally dialogue
ううん。私が、ケンジ君に誘われたんだ。　「明日、ちょっと、買い物付き合って」って。	No. Kenji asked me on a date. Hey said come shopping with me tomorrow.	[sound:0005935.mp3]	Lower_Intermediate_Lesson_S3_#18_-_Passive_Voice_Part_2_-_Learn_to_Speak_Japanese,_Naturally dialogue
へぇ。。でも、どうするの？　この間、部長が梨花に取引先の人を紹介するって言ってたじゃない。	Ooh. But, what are you going to do? The other day, the boss said he was going to introduce you to a client.	[sound:0005936.mp3]	Lower_Intermediate_Lesson_S3_#18_-_Passive_Voice_Part_2_-_Learn_to_Speak_Japanese,_Naturally dialogue
う...ん。そうなんだよね。先週、部長に取引先の人を紹介されたんだ。それでその後、課長に別の取引先の人を紹介されたんだ。	Ummm, that's right. Last week, the boss introduced me to one of our clients. Then after that, the section chief introduced me to another client. I've had dinner several times with each guy, but for now, I guess I'm just playing the field.	[sound:0005937.mp3]	Lower_Intermediate_Lesson_S3_#18_-_Passive_Voice_Part_2_-_Learn_to_Speak_Japanese,_Naturally dialogue
